IDCompLib,IDCompType,Model,HP,RatedCapacity,RatedPressure,MaxFullFlowPressure,IDControlType,UnloadPoint,MinULSumpPressure,BlowdownTime,UnloadSteps,ModulatingPressRange,PowerFLBHP,TotPackageInputPower,SpecPackagePower,NoLoadPowerFM,NoLoadPowerUL,MaxSurgePressure,MaxPressSurgeFlow,MinStonewallPressure,MinPressStonewallFlow,DesignSurgeFlow,DesignInTemp,DesignInPressure,AmpsFL,EffFL
169,1,40 hp/30 kW,40,166,115,125,4,100,15,40,2,-9999,42,34.70000076,21,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,50.5,90.19999695
171,1,40 hp/30 kW,40,151,125,135,1,50,15,40,2,5,42,34.70000076,23,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,50.5,90.19999695
172,1,40 hp/30 kW,40,158,125,125,2,50,15,40,2,20,44,36.40000153,23,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,50.5,90.19999695
173,1,40 hp/30 kW,40,158,125,125,3,40,15,40,2,16.66699982,44,36.40000153,23,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,50.5,90.19999695
174,1,40 hp/30 kW,40,151,125,135,4,100,15,40,2,-9999,42,34.70000076,23,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,50.5,90.19999695
176,1,40 hp/30 kW,40,144,140,150,1,50,15,40,2,5,42,34.70000076,24.10000038,65,18,-9999,-9999,-9999,-9999,-9999,68,14.5,50.5,90.19999695
177,1,40 hp/30 kW,40,151,140,140,2,50,15,40,2,20,44,36.40000153,24.10000038,65,18,-9999,-9999,-9999,-9999,-9999,68,14.5,50.5,90.19999695
178,1,40 hp/30 kW,40,151,140,140,3,40,15,40,2,16.66699982,44,36.40000153,24.10000038,57,18,-9999,-9999,-9999,-9999,-9999,68,14.5,50.5,90.19999695
179,1,40 hp/30 kW,40,144,140,150,4,100,15,40,2,-9999,42,34.70000076,24.10000038,-9999,18,-9999,-9999,-9999,-9999,-9999,68,14.5,50.5,90.19999695
181,1,40 hp/30 kW,40,136,150,160,1,50,15,40,2,5,42,34.70000076,25.60000038,65,17,-9999,-9999,-9999,-9999,-9999,68,14.5,50.5,90.19999695
182,1,40 hp/30 kW,40,142,150,150,2,50,15,40,2,20,44,36.40000153,25.60000038,65,17,-9999,-9999,-9999,-9999,-9999,68,14.5,50.5,90.19999695
183,1,40 hp/30 kW,40,142,150,150,3,40,15,40,2,16.66699982,44,36.40000153,25.60000038,57,17,-9999,-9999,-9999,-9999,-9999,68,14.5,50.5,90.19999695
184,1,40 hp/30 kW,40,136,150,160,4,100,15,40,2,-9999,42,34.70000076,25.60000038,-9999,17,-9999,-9999,-9999,-9999,-9999,68,14.5,50.5,90.19999695
186,1,40 hp/30 kW,40,122,175,185,1,50,15,40,2,5,42,34.70000076,28.60000038,65,15,-9999,-9999,-9999,-9999,-9999,68,14.5,50.5,90.19999695
187,1,40 hp/30 kW,40,127,175,175,2,50,15,40,2,20,44,36.40000153,28.60000038,65,15,-9999,-9999,-9999,-9999,-9999,68,14.5,50.5,90.19999695
188,1,40 hp/30 kW,40,127,175,175,3,40,15,40,2,16.66699982,44,36.40000153,28.60000038,57,15,-9999,-9999,-9999,-9999,-9999,68,14.5,50.5,90.19999695
189,1,40 hp/30 kW,40,122,175,185,4,100,15,40,2,-9999,42,34.70000076,28.60000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,50.5,90.19999695
191,1,40 hp/30 kW,40,111,200,210,1,50,15,40,2,5,42,34.70000076,31.39999962,65,13,-9999,-9999,-9999,-9999,-9999,68,14.5,50.5,90.19999695
192,1,40 hp/30 kW,40,116,200,200,2,50,15,40,2,20,44,36.40000153,31.39999962,65,13,-9999,-9999,-9999,-9999,-9999,68,14.5,50.5,90.19999695
193,1,40 hp/30 kW,40,116,200,200,3,40,15,40,2,16.66699982,44,36.40000153,31.39999962,57,13,-9999,-9999,-9999,-9999,-9999,68,14.5,50.5,90.19999695
194,1,40 hp/30 kW,40,111,200,210,4,100,15,40,2,-9999,42,34.70000076,31.39999962,-9999,13,-9999,-9999,-9999,-9999,-9999,68,14.5,50.5,90.19999695
196,1,50 hp/37 kW,50,226,100,110,1,50,15,40,2,5,52.5,42.70000076,18.89999962,65,19,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
197,1,50 hp/37 kW,50,237,100,100,2,50,15,40,2,20,55,44.70000076,18.89999962,65,19,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
198,1,50 hp/37 kW,50,237,100,100,3,40,15,40,2,16.66699982,55,44.70000076,18.89999962,57,19,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
199,1,50 hp/37 kW,50,226,100,110,4,100,15,40,2,-9999,52.5,42.70000076,18.89999962,-9999,19,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
201,1,50 hp/37 kW,50,229,110,120,1,50,15,40,2,5,52.5,42.70000076,18.60000038,65,18,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
202,1,50 hp/37 kW,50,240,110,110,2,50,15,40,2,20,55,44.70000076,18.60000038,65,18,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
203,1,50 hp/37 kW,50,240,110,110,3,40,15,40,2,16.66699982,55,44.70000076,18.60000038,57,18,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
204,1,50 hp/37 kW,50,229,110,120,4,100,15,40,2,-9999,52.5,42.70000076,18.60000038,-9999,18,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
206,1,50 hp/37 kW,50,205,115,125,1,50,15,40,2,5,52.5,42.70000076,20.79999924,65,17,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
207,1,50 hp/37 kW,50,215,115,115,2,50,15,40,2,20,55,44.70000076,20.79999924,65,17,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
208,1,50 hp/37 kW,50,215,115,115,3,40,15,40,2,16.66699982,55,44.70000076,20.79999924,57,17,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
209,1,50 hp/37 kW,50,205,115,125,4,100,15,40,2,-9999,52.5,42.70000076,20.79999924,-9999,17,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
211,1,50 hp/37 kW,50,198,125,135,1,50,15,40,2,5,52.5,42.70000076,21.60000038,65,18,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
212,1,50 hp/37 kW,50,208,125,125,2,50,15,40,2,20,55,44.70000076,21.60000038,65,18,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
213,1,50 hp/37 kW,50,208,125,125,3,40,15,40,2,16.66699982,55,44.70000076,21.60000038,57,18,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
214,1,50 hp/37 kW,50,198,125,135,4,100,15,40,2,-9999,52.5,42.70000076,21.60000038,-9999,18,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
216,1,50 hp/37 kW,50,182,140,150,1,50,15,40,2,5,52.5,42.70000076,23.5,65,18,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
217,1,50 hp/37 kW,50,190,140,140,2,50,15,40,2,20,55,44.70000076,23.5,65,18,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
218,1,50 hp/37 kW,50,190,140,140,3,40,15,40,2,16.66699982,55,44.70000076,23.5,57,18,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
219,1,50 hp/37 kW,50,182,140,150,4,100,15,40,2,-9999,52.5,42.70000076,23.5,-9999,18,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
221,1,50 hp/37 kW,50,177,150,160,1,50,15,40,2,5,52.5,42.70000076,24.10000038,65,19,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
222,1,50 hp/37 kW,50,186,150,150,2,50,15,40,2,20,55,44.70000076,24.10000038,65,19,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
223,1,50 hp/37 kW,50,186,150,150,3,40,15,40,2,16.66699982,55,44.70000076,24.10000038,57,19,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
224,1,50 hp/37 kW,50,177,150,160,4,100,15,40,2,-9999,52.5,42.70000076,24.10000038,-9999,19,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
226,1,50 hp/37 kW,50,158,175,185,1,50,15,40,2,5,52.5,42.70000076,27,65,18,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
227,1,50 hp/37 kW,50,166,175,175,2,50,15,40,2,20,55,44.70000076,27,65,18,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
228,1,50 hp/37 kW,50,166,175,175,3,40,15,40,2,16.66699982,55,44.70000076,27,57,18,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
229,1,50 hp/37 kW,50,158,175,185,4,100,15,40,2,-9999,52.5,42.70000076,27,-9999,18,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
231,1,50 hp/37 kW,50,128,200,210,1,50,15,40,2,5,52.5,42.70000076,33.40000153,65,18,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
232,1,50 hp/37 kW,50,134,200,200,2,50,15,40,2,20,55,44.70000076,33.40000153,65,18,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
233,1,50 hp/37 kW,50,134,200,200,3,40,15,40,2,16.66699982,55,44.70000076,33.40000153,57,18,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
234,1,50 hp/37 kW,50,128,200,210,4,100,15,40,2,-9999,52.5,42.70000076,33.40000153,-9999,18,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
236,1,60 hp/45 kW,60,273,100,110,1,50,15,40,2,5,63,51.29999924,18.79999924,65,21,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
237,1,60 hp/45 kW,60,286,100,100,2,50,15,40,2,20,66,53.70000076,18.79999924,65,21,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
238,1,60 hp/45 kW,60,286,100,100,3,40,15,40,2,16.66699982,66,53.70000076,18.79999924,57,21,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
239,1,60 hp/45 kW,60,273,100,110,4,100,15,40,2,-9999,63,51.29999924,18.79999924,-9999,21,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
241,1,60 hp/45 kW,60,264,115,125,1,50,15,40,2,5,63,51.29999924,19.39999962,65,19,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
242,1,60 hp/45 kW,60,276,115,115,2,50,15,40,2,20,66,53.70000076,19.39999962,65,19,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
243,1,60 hp/45 kW,60,276,115,115,3,40,15,40,2,16.66699982,66,53.70000076,19.39999962,57,19,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
244,1,60 hp/45 kW,60,264,115,125,4,100,15,40,2,-9999,63,51.29999924,19.39999962,-9999,19,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
246,1,60 hp/45 kW,60,250,125,135,1,50,15,40,2,5,63,51.29999924,20.5,65,18,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
247,1,60 hp/45 kW,60,262,125,125,2,50,15,40,2,20,66,53.70000076,20.5,65,18,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
248,1,60 hp/45 kW,60,262,125,125,3,40,15,40,2,16.66699982,66,53.70000076,20.5,57,18,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
249,1,60 hp/45 kW,60,250,125,135,4,100,15,40,2,-9999,63,51.29999924,20.5,-9999,18,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
251,1,60 hp/45 kW,60,232,140,150,1,50,15,40,2,5,63,51.29999924,22.10000038,65,17,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
252,1,60 hp/45 kW,60,243,140,140,2,50,15,40,2,20,66,53.70000076,22.10000038,65,17,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
253,1,60 hp/45 kW,60,243,140,140,3,40,15,40,2,16.66699982,66,53.70000076,22.10000038,57,17,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
254,1,60 hp/45 kW,60,232,140,150,4,100,15,40,2,-9999,63,51.29999924,22.10000038,-9999,17,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
256,1,60 hp/45 kW,60,227,150,160,1,50,15,40,2,5,63,51.29999924,22.60000038,65,16,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
257,1,60 hp/45 kW,60,238,150,150,2,50,15,40,2,20,66,53.70000076,22.60000038,65,16,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
258,1,60 hp/45 kW,60,238,150,150,3,40,15,40,2,16.66699982,66,53.70000076,22.60000038,57,16,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
259,1,60 hp/45 kW,60,227,150,160,4,100,15,40,2,-9999,63,51.29999924,22.60000038,-9999,16,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
261,1,60 hp/45 kW,60,192,175,185,1,50,15,40,2,5,63,51.29999924,26.70000076,65,18,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
262,1,60 hp/45 kW,60,201,175,175,2,50,15,40,2,20,66,53.70000076,26.70000076,65,18,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
263,1,60 hp/45 kW,60,201,175,175,3,40,15,40,2,16.66699982,66,53.70000076,26.70000076,57,18,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
264,1,60 hp/45 kW,60,192,175,185,4,100,15,40,2,-9999,63,51.29999924,26.70000076,-9999,18,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
266,1,75 hp/55 kW,75,365,100,110,1,50,15,40,2,5,78.80000305,64.09999847,17.5,65,16,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
267,1,75 hp/55 kW,75,383,100,100,2,50,15,40,2,20,82.5,67.09999847,17.5,65,16,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
268,1,75 hp/55 kW,75,383,100,100,3,40,15,40,2,16.66699982,82.5,67.09999847,17.5,57,16,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
269,1,75 hp/55 kW,75,365,100,110,4,100,15,40,2,-9999,78.80000305,64.09999847,17.5,-9999,16,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
271,1,75 hp/55 kW,75,355,110,120,1,50,15,40,2,5,78.80000305,64.09999847,18,65,16,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
272,1,75 hp/55 kW,75,372,110,110,2,50,15,40,2,20,82.5,67.09999847,18,65,16,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
273,1,75 hp/55 kW,75,372,110,110,3,40,15,40,2,16.66699982,82.5,67.09999847,18,57,16,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
274,1,75 hp/55 kW,75,355,110,120,4,100,15,40,2,-9999,78.80000305,64.09999847,18,-9999,16,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
276,1,75 hp/55 kW,75,331,115,125,1,50,15,40,2,5,78.80000305,64.09999847,19.39999962,65,16,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
277,1,75 hp/55 kW,75,346,115,115,2,50,15,40,2,20,82.5,67.09999847,19.39999962,65,16,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
278,1,75 hp/55 kW,75,346,115,115,3,40,15,40,2,16.66699982,82.5,67.09999847,19.39999962,57,16,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
279,1,75 hp/55 kW,75,331,115,125,4,100,15,40,2,-9999,78.80000305,64.09999847,19.39999962,-9999,16,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
281,1,75 hp/55 kW,75,311,125,135,1,50,15,40,2,5,78.80000305,64.09999847,20.60000038,65,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
282,1,75 hp/55 kW,75,326,125,125,2,50,15,40,2,20,82.5,67.09999847,20.60000038,65,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
283,1,75 hp/55 kW,75,326,125,125,3,40,15,40,2,16.66699982,82.5,67.09999847,20.60000038,57,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
284,1,75 hp/55 kW,75,311,125,135,4,100,15,40,2,-9999,78.80000305,64.09999847,20.60000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
286,1,75 hp/55 kW,75,288,140,150,1,50,15,40,2,5,78.80000305,64.09999847,22.20000076,65,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
287,1,75 hp/55 kW,75,302,140,140,2,50,15,40,2,20,82.5,67.09999847,22.20000076,65,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
288,1,75 hp/55 kW,75,302,140,140,3,40,15,40,2,16.66699982,82.5,67.09999847,22.20000076,57,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
289,1,75 hp/55 kW,75,288,140,150,4,100,15,40,2,-9999,78.80000305,64.09999847,22.20000076,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
291,1,75 hp/55 kW,75,274,150,160,1,50,15,40,2,5,78.80000305,64.09999847,23.39999962,65,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
292,1,75 hp/55 kW,75,287,150,150,2,50,15,40,2,20,82.5,67.09999847,23.39999962,65,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
293,1,75 hp/55 kW,75,287,150,150,3,40,15,40,2,16.66699982,82.5,67.09999847,23.39999962,57,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
294,1,75 hp/55 kW,75,274,150,160,4,100,15,40,2,-9999,78.80000305,64.09999847,23.39999962,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
296,1,75 hp/55 kW,75,229,165,175,1,50,15,40,2,5,78.80000305,64.09999847,28,65,13,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
297,1,75 hp/55 kW,75,240,165,165,2,50,15,40,2,20,82.5,67.09999847,28,65,13,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
298,1,75 hp/55 kW,75,240,165,165,3,40,15,40,2,16.66699982,82.5,67.09999847,28,57,13,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
299,1,75 hp/55 kW,75,229,165,175,4,100,15,40,2,-9999,78.80000305,64.09999847,28,-9999,13,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
301,1,75 hp/55 kW,75,253,175,185,1,50,15,40,2,5,78.80000305,64.09999847,25.39999962,65,12,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
302,1,75 hp/55 kW,75,265,175,175,2,50,15,40,2,20,82.5,67.09999847,25.39999962,65,12,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
303,1,75 hp/55 kW,75,265,175,175,3,40,15,40,2,16.66699982,82.5,67.09999847,25.39999962,57,12,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
304,1,75 hp/55 kW,75,253,175,185,4,100,15,40,2,-9999,78.80000305,64.09999847,25.39999962,-9999,12,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
306,1,100 hp/75 kW,100,473,100,110,1,50,15,40,2,5,105,85.40000153,18.10000038,65,18,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
307,1,100 hp/75 kW,100,495,100,100,2,50,15,40,2,20,110,89.5,18.10000038,65,18,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
308,1,100 hp/75 kW,100,495,100,100,3,40,15,40,2,16.66699982,110,89.5,18.10000038,57,18,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
309,1,100 hp/75 kW,100,473,100,110,4,100,15,40,2,-9999,105,85.40000153,18.10000038,-9999,18,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
311,1,100 hp/75 kW,100,467,110,120,1,50,15,40,2,5,105,85.40000153,18.29999924,65,18,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
312,1,100 hp/75 kW,100,489,110,110,2,50,15,40,2,20,110,89.5,18.29999924,65,18,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
313,1,100 hp/75 kW,100,489,110,110,3,40,15,40,2,16.66699982,110,89.5,18.29999924,57,18,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
314,1,100 hp/75 kW,100,467,110,120,4,100,15,40,2,-9999,105,85.40000153,18.29999924,-9999,18,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
316,1,100 hp/75 kW,100,436,115,125,1,50,15,40,2,5,105,85.40000153,19.60000038,65,17,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
317,1,100 hp/75 kW,100,457,115,115,2,50,15,40,2,20,110,89.5,19.60000038,65,17,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
318,1,100 hp/75 kW,100,457,115,115,3,40,15,40,2,16.66699982,110,89.5,19.60000038,57,17,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
319,1,100 hp/75 kW,100,436,115,125,4,100,15,40,2,-9999,105,85.40000153,19.60000038,-9999,17,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
321,1,100 hp/75 kW,100,416,125,135,1,50,15,40,2,5,105,85.40000153,20.5,65,16,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
322,1,100 hp/75 kW,100,435,125,125,2,50,15,40,2,20,110,89.5,20.5,65,16,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
323,1,100 hp/75 kW,100,435,125,125,3,40,15,40,2,16.66699982,110,89.5,20.5,57,16,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
324,1,100 hp/75 kW,100,416,125,135,4,100,15,40,2,-9999,105,85.40000153,20.5,-9999,16,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
326,1,100 hp/75 kW,100,405,140,150,1,50,15,40,2,5,105,85.40000153,21.10000038,65,15,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
327,1,100 hp/75 kW,100,424,140,140,2,50,15,40,2,20,110,89.5,21.10000038,65,15,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
328,1,100 hp/75 kW,100,424,140,140,3,40,15,40,2,16.66699982,110,89.5,21.10000038,57,15,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
329,1,100 hp/75 kW,100,405,140,150,4,100,15,40,2,-9999,105,85.40000153,21.10000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
331,1,100 hp/75 kW,100,360,150,160,1,50,15,40,2,5,105,85.40000153,23.70000076,65,14,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
332,1,100 hp/75 kW,100,377,150,150,2,50,15,40,2,20,110,89.5,23.70000076,65,14,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
333,1,100 hp/75 kW,100,377,150,150,3,40,15,40,2,16.66699982,110,89.5,23.70000076,57,14,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
334,1,100 hp/75 kW,100,360,150,160,4,100,15,40,2,-9999,105,85.40000153,23.70000076,-9999,14,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
336,1,100 hp/75 kW,100,342,165,175,1,50,15,40,2,5,105,85.40000153,25,65,16,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
337,1,100 hp/75 kW,100,358,165,165,2,50,15,40,2,20,110,89.5,25,65,16,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
338,1,100 hp/75 kW,100,358,165,165,3,40,15,40,2,16.66699982,110,89.5,25,57,16,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
339,1,100 hp/75 kW,100,342,165,175,4,100,15,40,2,-9999,105,85.40000153,25,-9999,16,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
341,1,100 hp/75 kW,100,348,175,185,1,50,15,40,2,5,105,85.40000153,24.60000038,65,17,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
342,1,100 hp/75 kW,100,364,175,175,2,50,15,40,2,20,110,89.5,24.60000038,65,17,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
343,1,100 hp/75 kW,100,364,175,175,3,40,15,40,2,16.66699982,110,89.5,24.60000038,57,17,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
344,1,100 hp/75 kW,100,348,175,185,4,100,15,40,2,-9999,105,85.40000153,24.60000038,-9999,17,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
346,1,125 hp/90 kW,125,551,100,110,1,50,15,40,2,5,131.3000031,106,19.20000076,65,21,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
347,1,125 hp/90 kW,125,577,100,100,2,50,15,40,2,20,137.5,111,19.20000076,65,21,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
348,1,125 hp/90 kW,125,577,100,100,3,40,15,40,2,16.66699982,137.5,111,19.20000076,57,21,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
349,1,125 hp/90 kW,125,551,100,110,4,100,15,40,2,-9999,131.3000031,106,19.20000076,-9999,21,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
351,1,125 hp/90 kW,125,584,110,120,1,50,15,40,2,5,131.3000031,106,18.20000076,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
352,1,125 hp/90 kW,125,611,110,110,2,50,15,40,2,20,137.5,111,18.20000076,65,20,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
353,1,125 hp/90 kW,125,611,110,110,3,40,15,40,2,16.66699982,137.5,111,18.20000076,57,20,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
354,1,125 hp/90 kW,125,584,110,120,4,100,15,40,2,-9999,131.3000031,106,18.20000076,-9999,20,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
356,1,125 hp/90 kW,125,565,115,125,1,50,15,40,2,5,131.3000031,106,18.79999924,65,19,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
357,1,125 hp/90 kW,125,592,115,115,2,50,15,40,2,20,137.5,111,18.79999924,65,19,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
358,1,125 hp/90 kW,125,592,115,115,3,40,15,40,2,16.66699982,137.5,111,18.79999924,57,19,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
359,1,125 hp/90 kW,125,565,115,125,4,100,15,40,2,-9999,131.3000031,106,18.79999924,-9999,19,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
361,1,125 hp/90 kW,125,547,125,135,1,50,15,40,2,5,131.3000031,106,19.39999962,65,17,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
362,1,125 hp/90 kW,125,573,125,125,2,50,15,40,2,20,137.5,111,19.39999962,65,17,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
