ZIP (character),ZIP (numeric),state,eGRID Subregion #1,eGRID Subregion #2,eGRID Subregion #3,,,,,
78718,78718,TX,ERCT,,,,,,,
78719,78719,TX,ERCT,,,,,,,
78720,78720,TX,ERCT,,,,,,,
78721,78721,TX,ERCT,,,,,,,
78722,78722,TX,ERCT,,,,,,,
78723,78723,TX,ERCT,,,,,,,
78724,78724,TX,ERCT,,,,,,,
78725,78725,TX,ERCT,,,,,,,
78726,78726,TX,ERCT,,,,,,,
78727,78727,TX,ERCT,,,,,,,
78728,78728,TX,ERCT,,,,,,,
78729,78729,TX,ERCT,,,,,,,
78730,78730,TX,ERCT,,,,,,,
78731,78731,TX,ERCT,,,,,,,
78732,78732,TX,ERCT,,,,,,,
78733,78733,TX,ERCT,,,,,,,
78734,78734,TX,ERCT,,,,,,,
78735,78735,TX,ERCT,,,,,,,
78736,78736,TX,ERCT,,,,,,,
78737,78737,TX,ERCT,,,,,,,
78738,78738,TX,ERCT,,,,,,,
78739,78739,TX,ERCT,,,,,,,
78741,78741,TX,ERCT,,,,,,,
78742,78742,TX,ERCT,,,,,,,
78744,78744,TX,ERCT,,,,,,,
78745,78745,TX,ERCT,,,,,,,
78746,78746,TX,ERCT,,,,,,,
78747,78747,TX,ERCT,,,,,,,
78748,78748,TX,ERCT,,,,,,,
78749,78749,TX,ERCT,,,,,,,
78750,78750,TX,ERCT,,,,,,,
78751,78751,TX,ERCT,,,,,,,
78752,78752,TX,ERCT,,,,,,,
78753,78753,TX,ERCT,,,,,,,
78754,78754,TX,ERCT,,,,,,,
78755,78755,TX,ERCT,,,,,,,
78756,78756,TX,ERCT,,,,,,,
78757,78757,TX,ERCT,,,,,,,
78758,78758,TX,ERCT,,,,,,,
78759,78759,TX,ERCT,,,,,,,
78760,78760,TX,ERCT,,,,,,,
78761,78761,TX,ERCT,,,,,,,
78762,78762,TX,ERCT,,,,,,,
78763,78763,TX,ERCT,,,,,,,
78764,78764,TX,ERCT,,,,,,,
78765,78765,TX,ERCT,,,,,,,
78766,78766,TX,ERCT,,,,,,,
78767,78767,TX,ERCT,,,,,,,
78768,78768,TX,ERCT,,,,,,,
78769,78769,TX,ERCT,,,,,,,
78772,78772,TX,ERCT,,,,,,,
78773,78773,TX,ERCT,,,,,,,
78774,78774,TX,ERCT,,,,,,,
78778,78778,TX,ERCT,,,,,,,
78779,78779,TX,ERCT,,,,,,,
78780,78780,TX,ERCT,,,,,,,
78781,78781,TX,ERCT,,,,,,,
78783,78783,TX,ERCT,,,,,,,
78785,78785,TX,ERCT,,,,,,,
78789,78789,TX,ERCT,,,,,,,
78799,78799,TX,ERCT,,,,,,,
78801,78801,TX,ERCT,,,,,,,
78802,78802,TX,ERCT,,,,,,,
78827,78827,TX,ERCT,,,,,,,
78828,78828,TX,ERCT,,,,,,,
78829,78829,TX,ERCT,,,,,,,
78830,78830,TX,ERCT,,,,,,,
78832,78832,TX,ERCT,,,,,,,
78833,78833,TX,ERCT,,,,,,,
78834,78834,TX,ERCT,,,,,,,
78836,78836,TX,ERCT,,,,,,,
78837,78837,TX,ERCT,,,,,,,
78838,78838,TX,ERCT,,,,,,,
78839,78839,TX,ERCT,,,,,,,
78840,78840,TX,ERCT,,,,,,,
78841,78841,TX,ERCT,,,,,,,
78842,78842,TX,ERCT,,,,,,,
78843,78843,TX,ERCT,,,,,,,
78847,78847,TX,ERCT,,,,,,,
78850,78850,TX,ERCT,,,,,,,
78851,78851,TX,ERCT,,,,,,,
78852,78852,TX,ERCT,,,,,,,
78853,78853,TX,ERCT,,,,,,,
78860,78860,TX,ERCT,,,,,,,
78861,78861,TX,ERCT,,,,,,,
78870,78870,TX,ERCT,,,,,,,
78871,78871,TX,ERCT,,,,,,,
78872,78872,TX,ERCT,,,,,,,
78873,78873,TX,ERCT,,,,,,,
78877,78877,TX,ERCT,,,,,,,
78879,78879,TX,ERCT,,,,,,,
78880,78880,TX,ERCT,,,,,,,
78881,78881,TX,ERCT,,,,,,,
78883,78883,TX,ERCT,,,,,,,
78884,78884,TX,ERCT,,,,,,,
78885,78885,TX,ERCT,,,,,,,
78886,78886,TX,ERCT,,,,,,,
78931,78931,TX,ERCT,SRMV,,,,,,
78932,78932,TX,ERCT,SRMV,,,,,,
78933,78933,TX,ERCT,,,,,,,
78934,78934,TX,ERCT,,,,,,,
78935,78935,TX,ERCT,,,,,,,
78938,78938,TX,ERCT,,,,,,,
78940,78940,TX,ERCT,,,,,,,
78941,78941,TX,ERCT,,,,,,,
78942,78942,TX,ERCT,SRMV,,,,,,
78943,78943,TX,ERCT,,,,,,,
78944,78944,TX,ERCT,,,,,,,
78945,78945,TX,ERCT,,,,,,,
78946,78946,TX,ERCT,SRMV,,,,,,
78947,78947,TX,ERCT,SRMV,,,,,,
78948,78948,TX,ERCT,,,,,,,
78949,78949,TX,ERCT,,,,,,,
78950,78950,TX,ERCT,,,,,,,
78951,78951,TX,ERCT,,,,,,,
78952,78952,TX,ERCT,,,,,,,
78953,78953,TX,ERCT,,,,,,,
78954,78954,TX,ERCT,SRMV,,,,,,
78956,78956,TX,ERCT,,,,,,,
78957,78957,TX,ERCT,,,,,,,
78959,78959,TX,ERCT,,,,,,,
78960,78960,TX,ERCT,,,,,,,
78961,78961,TX,ERCT,,,,,,,
78962,78962,TX,ERCT,,,,,,,
78963,78963,TX,ERCT,,,,,,,
79001,79001,TX,SPSO,AZNM,,,,,,
79002,79002,TX,SPSO,,,,,,,
79003,79003,TX,SPSO,,,,,,,
79005,79005,TX,SPSO,,,,,,,
79007,79007,TX,SPSO,,,,,,,
79008,79008,TX,SPSO,,,,,,,
79009,79009,TX,SPSO,,,,,,,
79010,79010,TX,SPSO,,,,,,,
79011,79011,TX,SPSO,,,,,,,
79012,79012,TX,SPSO,,,,,,,
79013,79013,TX,SPSO,,,,,,,
79014,79014,TX,SPSO,,,,,,,
79015,79015,TX,SPSO,ERCT,,,,,,
79016,79016,TX,SPSO,,,,,,,
79018,79018,TX,SPSO,,,,,,,
79019,79019,TX,ERCT,SPSO,,,,,,
79021,79021,TX,ERCT,,,,,,,
79022,79022,TX,SPSO,AZNM,,,,,,
79024,79024,TX,SPSO,,,,,,,
79025,79025,TX,SPSO,,,,,,,
79027,79027,TX,SPSO,,,,,,,
79029,79029,TX,SPSO,,,,,,,
79031,79031,TX,SPSO,,,,,,,
79032,79032,TX,SPSO,,,,,,,
79033,79033,TX,SPSO,,,,,,,
79034,79034,TX,SPSO,,,,,,,
79035,79035,TX,SPSO,,,,,,,
79036,79036,TX,SPSO,,,,,,,
79039,79039,TX,ERCT,SPSO,,,,,,
79040,79040,TX,SPSO,,,,,,,
79041,79041,TX,SPSO,ERCT,,,,,,
79042,79042,TX,ERCT,SPSO,,,,,,
79043,79043,TX,SPSO,,,,,,,
79044,79044,TX,SPSO,,,,,,,
79045,79045,TX,SPSO,,,,,,,
79046,79046,TX,SPSO,,,,,,,
79051,79051,TX,SPSO,,,,,,,
79052,79052,TX,ERCT,SPSO,,,,,,
79053,79053,TX,SPSO,,,,,,,
79054,79054,TX,SPSO,,,,,,,
79056,79056,TX,SPSO,,,,,,,
79057,79057,TX,ERCT,SPSO,,,,,,
79058,79058,TX,SPSO,,,,,,,
79059,79059,TX,ERCT,SPSO,,,,,,
79061,79061,TX,ERCT,SPSO,,,,,,
79062,79062,TX,SPSO,,,,,,,
79063,79063,TX,SPSO,,,,,,,
79064,79064,TX,SPSO,ERCT,,,,,,
79065,79065,TX,ERCT,SPSO,,,,,,
79066,79066,TX,SPSO,,,,,,,
79068,79068,TX,SPSO,,,,,,,
79070,79070,TX,SPSO,,,,,,,
79072,79072,TX,ERCT,SPSO,,,,,,
79073,79073,TX,SPSO,,,,,,,
79077,79077,TX,ERCT,,,,,,,
79078,79078,TX,SPSO,,,,,,,
79079,79079,TX,ERCT,SPSO,,,,,,
79080,79080,TX,SPSO,,,,,,,
79081,79081,TX,SPSO,,,,,,,
79082,79082,TX,SPSO,,,,,,,
79083,79083,TX,SPSO,,,,,,,
79084,79084,TX,SPSO,,,,,,,
79085,79085,TX,SPSO,,,,,,,
79086,79086,TX,SPSO,,,,,,,
79087,79087,TX,SPSO,AZNM,,,,,,
79088,79088,TX,ERCT,SPSO,,,,,,
79091,79091,TX,SPSO,,,,,,,
79092,79092,TX,SPSO,,,,,,,
79093,79093,TX,SPSO,,,,,,,
79094,79094,TX,ERCT,SPSO,,,,,,
79095,79095,TX,ERCT,SPSO,,,,,,
79096,79096,TX,ERCT,SPSO,,,,,,
79097,79097,TX,SPSO,,,,,,,
79098,79098,TX,SPSO,,,,,,,
79101,79101,TX,SPSO,,,,,,,
79102,79102,TX,SPSO,,,,,,,
79103,79103,TX,SPSO,,,,,,,
79104,79104,TX,SPSO,,,,,,,
79105,79105,TX,SPSO,,,,,,,
79106,79106,TX,SPSO,,,,,,,
79107,79107,TX,SPSO,,,,,,,
79108,79108,TX,SPSO,,,,,,,
79109,79109,TX,SPSO,,,,,,,
79110,79110,TX,SPSO,,,,,,,
79111,79111,TX,SPSO,,,,,,,
79114,79114,TX,SPSO,,,,,,,
79116,79116,TX,SPSO,,,,,,,
79117,79117,TX,SPSO,,,,,,,
79118,79118,TX,SPSO,,,,,,,
79119,79119,TX,SPSO,,,,,,,
79120,79120,TX,SPSO,,,,,,,
79121,79121,TX,SPSO,,,,,,,
79124,79124,TX,SPSO,,,,,,,
79159,79159,TX,SPSO,,,,,,,
79166,79166,TX,SPSO,,,,,,,
79168,79168,TX,SPSO,,,,,,,
79172,79172,TX,SPSO,,,,,,,
79174,79174,TX,SPSO,,,,,,,
79178,79178,TX,SPSO,,,,,,,
79185,79185,TX,SPSO,,,,,,,
79189,79189,TX,SPSO,,,,,,,
79201,79201,TX,ERCT,SPSO,,,,,,
79220,79220,TX,ERCT,,,,,,,
79221,79221,TX,SPSO,,,,,,,
79223,79223,TX,ERCT,,,,,,,
79225,79225,TX,ERCT,,,,,,,
79226,79226,TX,ERCT,SPSO,,,,,,
79227,79227,TX,ERCT,SPSO,,,,,,
79229,79229,TX,ERCT,,,,,,,
79230,79230,TX,ERCT,SPSO,,,,,,
79231,79231,TX,ERCT,,,,,,,
79233,79233,TX,ERCT,SPSO,,,,,,
79234,79234,TX,ERCT,,,,,,,
79235,79235,TX,ERCT,SPSO,,,,,,
79236,79236,TX,ERCT,SPSO,,,,,,
79237,79237,TX,ERCT,SPSO,,,,,,
79239,79239,TX,ERCT,SPSO,,,,,,
79240,79240,TX,ERCT,SPSO,,,,,,
79241,79241,TX,ERCT,SPSO,,,,,,
79243,79243,TX,ERCT,,,,,,,
79244,79244,TX,ERCT,,,,,,,
79245,79245,TX,ERCT,SPSO,,,,,,
79247,79247,TX,ERCT,,,,,,,
79248,79248,TX,ERCT,SPSO,,,,,,
79250,79250,TX,ERCT,SPSO,,,,,,
79251,79251,TX,ERCT,SPSO,,,,,,
79252,79252,TX,ERCT,,,,,,,
79255,79255,TX,ERCT,SPSO,,,,,,
79256,79256,TX,ERCT,,,,,,,
79257,79257,TX,ERCT,SPSO,,,,,,
79258,79258,TX,SPSO,,,,,,,
79259,79259,TX,ERCT,SPSO,,,,,,
79261,79261,TX,ERCT,SPSO,,,,,,
79311,79311,TX,ERCT,SPSO,,,,,,
79312,79312,TX,SPSO,,,,,,,
79313,79313,TX,SPSO,ERCT,,,,,,
79314,79314,TX,SPSO,,,,,,,
79316,79316,TX,SPSO,,,,,,,
79322,79322,TX,ERCT,SPSO,,,,,,
79323,79323,TX,SPSO,,,,,,,
79324,79324,TX,SPSO,,,,,,,
79325,79325,TX,SPSO,,,,,,,
79326,79326,TX,SPSO,,,,,,,
79329,79329,TX,ERCT,SPSO,,,,,,
79330,79330,TX,ERCT,,,,,,,
79331,79331,TX,SPSO,,,,,,,
79336,79336,TX,SPSO,ERCT,,,,,,
79338,79338,TX,SPSO,,,,,,,
79339,79339,TX,SPSO,ERCT,,,,,,
79342,79342,TX,SPSO,,,,,,,
79343,79343,TX,ERCT,SPSO,,,,,,
79344,79344,TX,SPSO,,,,,,,
79345,79345,TX,SPSO,ERCT,,,,,,
79346,79346,TX,SPSO,,,,,,,
79347,79347,TX,SPSO,,,,,,,
79350,79350,TX,SPSO,,,,,,,
79351,79351,TX,ERCT,SPSO,,,,,,
79353,79353,TX,SPSO,,,,,,,
79355,79355,TX,SPSO,,,,,,,
79356,79356,TX,ERCT,SPSO,,,,,,
79357,79357,TX,ERCT,SPSO,,,,,,
79358,79358,TX,SPSO,ERCT,,,,,,
79359,79359,TX,SPSO,,,,,,,
79360,79360,TX,SPSO,,,,,,,
79363,79363,TX,ERCT,SPSO,,,,,,
79364,79364,TX,SPSO,ERCT,,,,,,
79366,79366,TX,ERCT,SPSO,,,,,,
79367,79367,TX,ERCT,,,,,,,
79369,79369,TX,SPSO,,,,,,,
79370,79370,TX,ERCT,,,,,,,
79371,79371,TX,SPSO,,,,,,,
79372,79372,TX,SPSO,,,,,,,
79373,79373,TX,ERCT,SPSO,,,,,,
79376,79376,TX,SPSO,,,,,,,
79377,79377,TX,SPSO,,,,,,,
79378,79378,TX,SPSO,,,,,,,
79379,79379,TX,SPSO,,,,,,,
79380,79380,TX,SPSO,,,,,,,
79381,79381,TX,SPSO,ERCT,,,,,,
79382,79382,TX,SPSO,ERCT,,,,,,
79383,79383,TX,SPSO,,,,,,,
79401,79401,TX,SPSO,,,,,,,
79402,79402,TX,SPSO,,,,,,,
79403,79403,TX,SPSO,ERCT,,,,,,
79404,79404,TX,SPSO,ERCT,,,,,,
79406,79406,TX,SPSO,,,,,,,
79407,79407,TX,SPSO,ERCT,,,,,,
79408,79408,TX,SPSO,,,,,,,
79409,79409,TX,SPSO,,,,,,,
79410,79410,TX,SPSO,,,,,,,
79411,79411,TX,SPSO,,,,,,,
79412,79412,TX,SPSO,,,,,,,
79413,79413,TX,SPSO,,,,,,,
79414,79414,TX,SPSO,,,,,,,
79415,79415,TX,SPSO,ERCT,,,,,,
79416,79416,TX,SPSO,ERCT,,,,,,
79423,79423,TX,SPSO,ERCT,,,,,,
79424,79424,TX,SPSO,ERCT,,,,,,
79430,79430,TX,SPSO,,,,,,,
79452,79452,TX,SPSO,,,,,,,
79453,79453,TX,SPSO,,,,,,,
79457,79457,TX,SPSO,,,,,,,
79464,79464,TX,SPSO,,,,,,,
79490,79490,TX,SPSO,,,,,,,
79491,79491,TX,SPSO,,,,,,,
79493,79493,TX,SPSO,,,,,,,
79499,79499,TX,SPSO,,,,,,,
79501,79501,TX,ERCT,,,,,,,
79502,79502,TX,ERCT,,,,,,,
79503,79503,TX,ERCT,,,,,,,
79504,79504,TX,ERCT,,,,,,,
79505,79505,TX,SPSO,,,,,,,
79506,79506,TX,ERCT,,,,,,,
79508,79508,TX,ERCT,,,,,,,
79510,79510,TX,ERCT,,,,,,,
79511,79511,TX,ERCT,,,,,,,
79512,79512,TX,ERCT,,,,,,,
79516,79516,TX,ERCT,,,,,,,
79517,79517,TX,ERCT,SPSO,,,,,,
79518,79518,TX,ERCT,,,,,,,
79519,79519,TX,ERCT,,,,,,,
79520,79520,TX,ERCT,,,,,,,
79521,79521,TX,ERCT,,,,,,,
79525,79525,TX,ERCT,,,,,,,
79526,79526,TX,ERCT,,,,,,,
79527,79527,TX,ERCT,,,,,,,
79528,79528,TX,ERCT,,,,,,,
79529,79529,TX,ERCT,,,,,,,
79530,79530,TX,ERCT,,,,,,,
79532,79532,TX,ERCT,,,,,,,
79533,79533,TX,ERCT,,,,,,,
79534,79534,TX,ERCT,,,,,,,
79535,79535,TX,ERCT,,,,,,,
79536,79536,TX,ERCT,,,,,,,
79537,79537,TX,ERCT,,,,,,,
79538,79538,TX,ERCT,,,,,,,
79539,79539,TX,ERCT,,,,,,,
79540,79540,TX,ERCT,,,,,,,
79541,79541,TX,ERCT,,,,,,,
79543,79543,TX,ERCT,,,,,,,
79544,79544,TX,ERCT,,,,,,,
79545,79545,TX,ERCT,,,,,,,
79546,79546,TX,ERCT,,,,,,,
79547,79547,TX,ERCT,,,,,,,
79548,79548,TX,ERCT,,,,,,,
79549,79549,TX,ERCT,,,,,,,
79550,79550,TX,ERCT,,,,,,,
79553,79553,TX,ERCT,,,,,,,
79556,79556,TX,ERCT,,,,,,,
79560,79560,TX,ERCT,,,,,,,
79561,79561,TX,ERCT,,,,,,,
79562,79562,TX,ERCT,,,,,,,
79563,79563,TX,ERCT,,,,,,,
79565,79565,TX,ERCT,,,,,,,
79566,79566,TX,ERCT,,,,,,,
79567,79567,TX,ERCT,,,,,,,
79601,79601,TX,ERCT,,,,,,,
79602,79602,TX,ERCT,,,,,,,
79603,79603,TX,ERCT,,,,,,,
79604,79604,TX,ERCT,,,,,,,
79605,79605,TX,ERCT,,,,,,,
79606,79606,TX,ERCT,,,,,,,
79607,79607,TX,ERCT,,,,,,,
79608,79608,TX,ERCT,,,,,,,
79697,79697,TX,ERCT,,,,,,,
79698,79698,TX,ERCT,,,,,,,
79699,79699,TX,ERCT,,,,,,,
79701,79701,TX,ERCT,,,,,,,
79702,79702,TX,ERCT,,,,,,,
79703,79703,TX,ERCT,,,,,,,
79704,79704,TX,ERCT,,,,,,,
79705,79705,TX,ERCT,,,,,,,
79706,79706,TX,ERCT,,,,,,,
79707,79707,TX,ERCT,,,,,,,
79708,79708,TX,ERCT,,,,,,,
79710,79710,TX,ERCT,,,,,,,
79711,79711,TX,ERCT,,,,,,,
79712,79712,TX,ERCT,,,,,,,
79713,79713,TX,SPSO,,,,,,,
79714,79714,TX,SPSO,,,,,,,
79718,79718,TX,ERCT,,,,,,,
79719,79719,TX,ERCT,,,,,,,
79720,79720,TX,ERCT,SPSO,,,,,,
79721,79721,TX,ERCT,,,,,,,
79730,79730,TX,ERCT,,,,,,,
79731,79731,TX,ERCT,,,,,,,
79733,79733,TX,ERCT,,,,,,,
79734,79734,TX,ERCT,,,,,,,
79735,79735,TX,ERCT,,,,,,,
79738,79738,TX,ERCT,SPSO,,,,,,
79739,79739,TX,ERCT,,,,,,,
79740,79740,TX,ERCT,,,,,,,
79741,79741,TX,ERCT,,,,,,,
79742,79742,TX,ERCT,,,,,,,
79743,79743,TX,ERCT,,,,,,,
79744,79744,TX,ERCT,,,,,,,
79745,79745,TX,SPSO,,,,,,,
79748,79748,TX,ERCT,,,,,,,
79749,79749,TX,ERCT,,,,,,,
79752,79752,TX,ERCT,,,,,,,
79754,79754,TX,SPSO,,,,,,,
79755,79755,TX,ERCT,,,,,,,
79756,79756,TX,ERCT,,,,,,,
79758,79758,TX,ERCT,,,,,,,
79759,79759,TX,ERCT,,,,,,,
79760,79760,TX,ERCT,,,,,,,
79761,79761,TX,ERCT,,,,,,,
79762,79762,TX,ERCT,,,,,,,
79763,79763,TX,ERCT,,,,,,,
79764,79764,TX,ERCT,,,,,,,
79765,79765,TX,ERCT,,,,,,,
79766,79766,TX,ERCT,,,,,,,
79768,79768,TX,ERCT,,,,,,,
79769,79769,TX,ERCT,,,,,,,
79770,79770,TX,SPSO,,,,,,,
79772,79772,TX,ERCT,,,,,,,
79776,79776,TX,ERCT,,,,,,,
79777,79777,TX,ERCT,,,,,,,
79778,79778,TX,ERCT,,,,,,,
79780,79780,TX,ERCT,,,,,,,
79781,79781,TX,ERCT,,,,,,,
79782,79782,TX,ERCT,,,,,,,
79783,79783,TX,ERCT,,,,,,,
79785,79785,TX,ERCT,,,,,,,
79786,79786,TX,ERCT,,,,,,,
79788,79788,TX,ERCT,,,,,,,
79789,79789,TX,ERCT,,,,,,,
79821,79821,TX,AZNM,,,,,,,
79830,79830,TX,ERCT,,,,,,,
79831,79831,TX,ERCT,,,,,,,
79832,79832,TX,ERCT,,,,,,,
79834,79834,TX,ERCT,,,,,,,
79835,79835,TX,AZNM,,,,,,,
79836,79836,TX,AZNM,,,,,,,
79837,79837,TX,ERCT,,,,,,,
79838,79838,TX,AZNM,,,,,,,
79839,79839,TX,AZNM,ERCT,,,,,,
79842,79842,TX,ERCT,,,,,,,
79843,79843,TX,ERCT,,,,,,,
79845,79845,TX,ERCT,,,,,,,
79846,79846,TX,ERCT,,,,,,,
79847,79847,TX,ERCT,SPSO,,,,,,
79848,79848,TX,ERCT,,,,,,,
79849,79849,TX,AZNM,,,,,,,
79851,79851,TX,AZNM,ERCT,,,,,,
79852,79852,TX,ERCT,,,,,,,
79853,79853,TX,AZNM,,,,,,,
79854,79854,TX,ERCT,,,,,,,
79855,79855,TX,AZNM,ERCT,,,,,,
79901,79901,TX,AZNM,,,,,,,
79902,79902,TX,AZNM,,,,,,,
79903,79903,TX,AZNM,,,,,,,
79904,79904,TX,AZNM,,,,,,,
79905,79905,TX,AZNM,,,,,,,
79906,79906,TX,AZNM,,,,,,,
79907,79907,TX,AZNM,,,,,,,
79908,79908,TX,AZNM,,,,,,,
79910,79910,TX,AZNM,,,,,,,
79911,79911,TX,AZNM,,,,,,,
79912,79912,TX,AZNM,,,,,,,
79913,79913,TX,AZNM,,,,,,,
79914,79914,TX,AZNM,,,,,,,
79915,79915,TX,AZNM,,,,,,,
79916,79916,TX,AZNM,,,,,,,
79917,79917,TX,AZNM,,,,,,,
79918,79918,TX,AZNM,,,,,,,
79920,79920,TX,AZNM,,,,,,,
79922,79922,TX,AZNM,,,,,,,
79923,79923,TX,AZNM,,,,,,,
79924,79924,TX,AZNM,,,,,,,
79925,79925,TX,AZNM,,,,,,,
79926,79926,TX,AZNM,,,,,,,
79927,79927,TX,AZNM,,,,,,,
79928,79928,TX,AZNM,,,,,,,
79929,79929,TX,AZNM,,,,,,,
79930,79930,TX,AZNM,,,,,,,
79931,79931,TX,AZNM,,,,,,,
79932,79932,TX,AZNM,,,,,,,
79934,79934,TX,AZNM,,,,,,,
79935,79935,TX,AZNM,,,,,,,
79936,79936,TX,AZNM,,,,,,,
79937,79937,TX,AZNM,,,,,,,
79938,79938,TX,AZNM,ERCT,,,,,,
79940,79940,TX,AZNM,,,,,,,
79941,79941,TX,AZNM,,,,,,,
79942,79942,TX,ERCT,,,,,,,
79943,79943,TX,AZNM,,,,,,,
79944,79944,TX,AZNM,,,,,,,
79945,79945,TX,AZNM,,,,,,,
79946,79946,TX,AZNM,,,,,,,
79947,79947,TX,AZNM,,,,,,,
79948,79948,TX,AZNM,,,,,,,
79949,79949,TX,AZNM,,,,,,,
79950,79950,TX,AZNM,,,,,,,
79951,79951,TX,AZNM,,,,,,,
79952,79952,TX,AZNM,,,,,,,
79953,79953,TX,AZNM,,,,,,,
79954,79954,TX,AZNM,,,,,,,
79955,79955,TX,AZNM,,,,,,,
79958,79958,TX,AZNM,,,,,,,
79960,79960,TX,AZNM,,,,,,,
79961,79961,TX,AZNM,,,,,,,
79968,79968,TX,AZNM,,,,,,,
79976,79976,TX,AZNM,,,,,,,
79978,79978,TX,AZNM,,,,,,,
79980,79980,TX,AZNM,,,,,,,
79990,79990,TX,AZNM,,,,,,,
79995,79995,TX,AZNM,,,,,,,
79996,79996,TX,AZNM,,,,,,,
79997,79997,TX,AZNM,,,,,,,
79998,79998,TX,AZNM,,,,,,,
79999,79999,TX,AZNM,,,,,,,
80001,80001,CO,RMPA,,,,,,,
80002,80002,CO,RMPA,,,,,,,
80003,80003,CO,RMPA,,,,,,,
80004,80004,CO,RMPA,,,,,,,
80005,80005,CO,RMPA,,,,,,,
80006,80006,CO,RMPA,,,,,,,
80007,80007,CO,RMPA,,,,,,,
80010,80010,CO,RMPA,,,,,,,
80011,80011,CO,RMPA,,,,,,,
80012,80012,CO,RMPA,,,,,,,
80013,80013,CO,RMPA,,,,,,,
80014,80014,CO,RMPA,,,,,,,
80015,80015,CO,RMPA,,,,,,,
80016,80016,CO,RMPA,,,,,,,
80017,80017,CO,RMPA,,,,,,,
80018,80018,CO,RMPA,,,,,,,
80019,80019,CO,RMPA,,,,,,,
80020,80020,CO,RMPA,,,,,,,
80021,80021,CO,RMPA,,,,,,,
80022,80022,CO,RMPA,,,,,,,
80023,80023,CO,RMPA,,,,,,,
80024,80024,CO,RMPA,,,,,,,
80025,80025,CO,RMPA,,,,,,,
80026,80026,CO,RMPA,,,,,,,
80027,80027,CO,RMPA,,,,,,,
80030,80030,CO,RMPA,,,,,,,
80031,80031,CO,RMPA,,,,,,,
80033,80033,CO,RMPA,,,,,,,
80034,80034,CO,RMPA,,,,,,,
80035,80035,CO,RMPA,,,,,,,
80036,80036,CO,RMPA,,,,,,,
80037,80037,CO,RMPA,,,,,,,
80038,80038,CO,RMPA,,,,,,,
80040,80040,CO,RMPA,,,,,,,
80041,80041,CO,RMPA,,,,,,,
80042,80042,CO,RMPA,,,,,,,
80044,80044,CO,RMPA,,,,,,,
80045,80045,CO,RMPA,,,,,,,
80046,80046,CO,RMPA,,,,,,,
80047,80047,CO,RMPA,,,,,,,
80101,80101,CO,RMPA,,,,,,,
80102,80102,CO,RMPA,,,,,,,
80103,80103,CO,RMPA,,,,,,,
80104,80104,CO,RMPA,,,,,,,
80105,80105,CO,RMPA,,,,,,,
80106,80106,CO,RMPA,,,,,,,
80107,80107,CO,RMPA,,,,,,,
80108,80108,CO,RMPA,,,,,,,
80109,80109,CO,RMPA,,,,,,,
80110,80110,CO,RMPA,,,,,,,
80111,80111,CO,RMPA,,,,,,,
80112,80112,CO,RMPA,,,,,,,
80113,80113,CO,RMPA,,,,,,,
80116,80116,CO,RMPA,,,,,,,
80117,80117,CO,RMPA,,,,,,,
80118,80118,CO,RMPA,,,,,,,
80120,80120,CO,RMPA,,,,,,,
80121,80121,CO,RMPA,,,,,,,
80122,80122,CO,RMPA,,,,,,,
80123,80123,CO,RMPA,,,,,,,
80124,80124,CO,RMPA,,,,,,,
80125,80125,CO,RMPA,,,,,,,
80126,80126,CO,RMPA,,,,,,,
80127,80127,CO,RMPA,,,,,,,
80128,80128,CO,RMPA,,,,,,,
80129,80129,CO,RMPA,,,,,,,
80130,80130,CO,RMPA,,,,,,,
80131,80131,CO,RMPA,,,,,,,
80132,80132,CO,RMPA,,,,,,,
80133,80133,CO,RMPA,,,,,,,
80134,80134,CO,RMPA,,,,,,,
80135,80135,CO,RMPA,,,,,,,
80136,80136,CO,RMPA,,,,,,,
80137,80137,CO,RMPA,,,,,,,
80138,80138,CO,RMPA,,,,,,,
80150,80150,CO,RMPA,,,,,,,
80151,80151,CO,RMPA,,,,,,,
80155,80155,CO,RMPA,,,,,,,
80160,80160,CO,RMPA,,,,,,,
80161,80161,CO,RMPA,,,,,,,
80162,80162,CO,RMPA,,,,,,,
80163,80163,CO,RMPA,,,,,,,
80165,80165,CO,RMPA,,,,,,,
80166,80166,CO,RMPA,,,,,,,
80201,80201,CO,RMPA,,,,,,,
80202,80202,CO,RMPA,,,,,,,
80203,80203,CO,RMPA,,,,,,,
80204,80204,CO,RMPA,,,,,,,
80205,80205,CO,RMPA,,,,,,,
80206,80206,CO,RMPA,,,,,,,
80207,80207,CO,RMPA,,,,,,,
80208,80208,CO,RMPA,,,,,,,
80209,80209,CO,RMPA,,,,,,,
80210,80210,CO,RMPA,,,,,,,
80211,80211,CO,RMPA,,,,,,,
80212,80212,CO,RMPA,,,,,,,
80214,80214,CO,RMPA,,,,,,,
80215,80215,CO,RMPA,,,,,,,
80216,80216,CO,RMPA,,,,,,,
80217,80217,CO,RMPA,,,,,,,
80218,80218,CO,RMPA,,,,,,,
80219,80219,CO,RMPA,,,,,,,
80220,80220,CO,RMPA,,,,,,,
80221,80221,CO,RMPA,,,,,,,
80222,80222,CO,RMPA,,,,,,,
80223,80223,CO,RMPA,,,,,,,
80224,80224,CO,RMPA,,,,,,,
80225,80225,CO,RMPA,,,,,,,
80226,80226,CO,RMPA,,,,,,,
80227,80227,CO,RMPA,,,,,,,
80228,80228,CO,RMPA,,,,,,,
80229,80229,CO,RMPA,,,,,,,
